"datasetid","sitename","type","age","geoagetype","depth","limityounger","limitolder","geochron.radiocarbonmethod","geochron.geochronmaterialdated","geochron.geochronerrorolder","geochron.geochronerroryounger"
1142,"Iglutalik Lake","Radiocarbon",7220,"Radiocarbon years BP",180.5,6970,7470,"conventional radiometric",NA,250,250
1142,"Iglutalik Lake","Radiocarbon",8815,"Radiocarbon years BP",274,8540,9090,"conventional radiometric",NA,275,275
1142,"Iglutalik Lake","Core top",0,NA,0,-50,50,NA,NA,NA,NA
1147,"Indian Lake","Core top",0,NA,200,-50,50,NA,NA,NA,NA
1147,"Indian Lake","Radiocarbon",6560,"Radiocarbon years BP",732.5,6400,6720,"proportional gas counting","algal gyttja",80,80
1147,"Indian Lake","Radiocarbon",7300,"Radiocarbon years BP",812.5,7140,7460,"proportional gas counting","algal gyttja",80,80
1147,"Indian Lake","Radiocarbon",9140,"Radiocarbon years BP",885.5,8940,9340,"proportional gas counting","clayey gyttja",100,100
1148,"Indian Prairie Fen","Core top",0,NA,0,-40,40,NA,NA,NA,NA
1148,"Indian Prairie Fen","Radiocarbon",2880,"Radiocarbon years BP",181,2760,3000,"liquid scintillation","wood",60,60
1148,"Indian Prairie Fen","Radiocarbon",4950,"Radiocarbon years BP",235,4830,5070,"liquid scintillation","bulk lake sediment",60,60
1148,"Indian Prairie Fen","Tephra",6850,NA,333,6700,7000,NA,NA,NA,NA
1148,"Indian Prairie Fen","Radiocarbon",8770,"Radiocarbon years BP",505,8610,8930,"liquid scintillation","bulk lake sediment",80,80
1148,"Indian Prairie Fen","Radiocarbon",9830,"Radiocarbon years BP",595,9690,9970,"liquid scintillation","bulk lake sediment",70,70
1148,"Indian Prairie Fen","Radiocarbon",12300,"Radiocarbon years BP",720,12080,12520,"liquid scintillation","bulk lake sediment",110,110
1149,"Inglesby Lake","Core top",500,NA,1,200,1000,NA,NA,NA,NA
1149,"Inglesby Lake","Biostratigraphic, pollen",3400,NA,110,3200,3600,NA,NA,NA,NA
1149,"Inglesby Lake","Biostratigraphic, pollen",4800,NA,190,4600,5000,NA,NA,NA,NA
1149,"Inglesby Lake","Biostratigraphic, pollen",7090,NA,290,6890,7290,NA,NA,NA,NA
1149,"Inglesby Lake","Radiocarbon",8940,"Radiocarbon years BP",405,8660,9220,"liquid scintillation","organic matter",140,140
1149,"Inglesby Lake","Radiocarbon, average of two or more dates",9230,"Radiocarbon years BP",420,9050,9410,"liquid scintillation","organic matter",130,130
1149,"Inglesby Lake","Radiocarbon, average of two or more dates",9230,"Radiocarbon years BP",420,9050,9410,"liquid scintillation","peat",120,120
1149,"Inglesby Lake","Biostratigraphic, pollen",10160,NA,465,9860,10460,NA,NA,NA,NA
1151,"Iola Bog","Biostratigraphic, pollen",150,NA,88,100,200,NA,NA,NA,NA
1151,"Iola Bog","Biostratigraphic, pollen",10000,NA,690.5,9500,10500,NA,NA,NA,NA
1152,"Keystone Iron Fen","Core top",-30,NA,0.5,-30,-35,NA,NA,NA,NA
1152,"Keystone Iron Fen","Radiocarbon",2640,"Radiocarbon years BP",54,2550,2730,"accelerator mass spectrometry","twigs and bark",90,90
1152,"Keystone Iron Fen","Radiocarbon",3105,"Radiocarbon years BP",62,2950,3210,"liquid scintillation","peat",155,155
1152,"Keystone Iron Fen","Radiocarbon",6300,"Radiocarbon years BP",135,6220,6380,"accelerator mass spectrometry","Pinus contorta twigs and needles",80,80
1152,"Keystone Iron Fen","Radiocarbon",7700,"Radiocarbon years BP",170,7630,7770,"accelerator mass spectrometry","Abies cf. lasiocarpa wood",70,70
1152,"Keystone Iron Fen","Radiocarbon",8260,"Radiocarbon years BP",219,8180,8340,"accelerator mass spectrometry","insol. fraction bulk sediment",80,80
1153,"Irvin Lake","Radiocarbon",1540,"Radiocarbon years BP",60,1480,1600,"proportional gas counting","copropel",60,60
1153,"Irvin Lake","Radiocarbon",1950,"Radiocarbon years BP",140,1880,2020,"proportional gas counting","copropel",70,70
1153,"Irvin Lake","Radiocarbon",3170,"Radiocarbon years BP",290,3090,3250,"proportional gas counting","copropel",80,80
1153,"Irvin Lake","Radiocarbon",5890,"Radiocarbon years BP",467,5810,5970,"proportional gas counting","clayey copropel",80,80
1153,"Irvin Lake","Radiocarbon",7500,"Radiocarbon years BP",587.5,7420,7580,"proportional gas counting","silty copropel",80,80
1153,"Irvin Lake","Ambrosia rise",81,NA,25,31,131,NA,NA,NA,NA
1153,"Irvin Lake","Core top",-32,NA,0,-37,-27,NA,NA,NA,NA
1153,"Irvin Lake","IDW-2d Picea decline",10790,NA,720,10145,11435,NA,NA,NA,NA
1157,"Jack Lake","Core top",0,NA,0,-20,20,NA,NA,NA,NA
1157,"Jack Lake","Radiocarbon",3450,"Radiocarbon years BP",165.5,3330,3570,"liquid scintillation","gyttja",60,60
1157,"Jack Lake","Radiocarbon",7490,"Radiocarbon years BP",325,7310,7670,"liquid scintillation","gyttja",90,90
1157,"Jack Lake","Radiocarbon",9270,"Radiocarbon years BP",377.5,9070,9470,"liquid scintillation","gyttja",100,100
1160,"Jackson Pond","Core top",-33,NA,93,-33,-33,NA,NA,NA,NA
1160,"Jackson Pond","Radiocarbon",120,"Radiocarbon years BP",133,70,170,"proportional gas counting","fibrous peat",50,50
1160,"Jackson Pond","Radiocarbon",940,"Radiocarbon years BP",160.5,860,1020,"proportional gas counting","organic silty clay",80,80
1160,"Jackson Pond","Radiocarbon",10040,"Radiocarbon years BP",220.5,9850,10230,"proportional gas counting","organic silty clay",190,190
1160,"Jackson Pond","Radiocarbon",11860,"Radiocarbon years BP",270,11610,12110,"proportional gas counting","organic silty clay",250,250
1160,"Jackson Pond","Radiocarbon",17750,"Radiocarbon years BP",510,17480,18020,"proportional gas counting","silty clay",270,270
1160,"Jackson Pond","Radiocarbon",20330,"Radiocarbon years BP",705,19700,20960,"proportional gas counting","silty clay",630,630
1162,"Jacob Lake","Core top",0,NA,0,-30,30,NA,NA,NA,NA
1162,"Jacob Lake","Radiocarbon",750,"Radiocarbon years BP",29,330,1170,"conventional radiometric","bulk sediment",210,210
1162,"Jacob Lake","Radiocarbon",3310,"Radiocarbon years BP",59,2990,3630,"conventional radiometric","bulk sediment",160,160
1162,"Jacob Lake","Radiocarbon",14770,"Radiocarbon years BP",222,11570,17970,"conventional radiometric","bulk sediment",1600,1600
1163,"Jacobson Lake","Biostratigraphic, pollen",7220,NA,545,7020,7420,NA,NA,NA,NA
1163,"Jacobson Lake","Radiocarbon",10400,"Radiocarbon years BP",740,9800,11000,"proportional gas counting","gyttja",300,300
1163,"Jacobson Lake","Biostratigraphic, pollen",10800,NA,890,10300,11300,NA,NA,NA,NA
1170,"January Cave [EbPp-Vp]","Guess",23000,NA,30,22500,23500,NA,NA,NA,NA
1170,"January Cave [EbPp-Vp]","Guess",33000,NA,180,32500,33500,NA,NA,NA,NA
1171,"James Bay","Core top",-30,NA,0,-30,-10,NA,NA,NA,NA
1171,"James Bay","Radiocarbon",330,"Radiocarbon years BP",24,90,570,"conventional radiometric",NA,120,120
1171,"James Bay","Radiocarbon",2040,"Radiocarbon years BP",58,1740,2340,"conventional radiometric",NA,150,150
1171,"James Bay","Radiocarbon",2830,"Radiocarbon years BP",93.5,2370,3290,"conventional radiometric",NA,230,230
12001,"Little Dollar Lake","Core top",-29,NA,0,-34,-24,NA,NA,NA,NA
12001,"Little Dollar Lake","Pre-EuroAmerican settlement horizon",104,NA,12,54,154,NA,NA,NA,NA
12001,"Little Dollar Lake","Radiocarbon",5890,"Radiocarbon years BP",140,5810,5970,"liquid scintillation","Bulk sediment: gyttja mixed with wood fragments",80,80
12004,"Last Lake","Ambrosia rise",90,NA,20,70,110,NA,NA,NA,NA
12004,"Last Lake","Core top",-30,NA,0,-30,-20,NA,NA,NA,NA
12005,"Cottonwood Lake","Pre-EuroAmerican settlement horizon",86,NA,25,36,136,NA,NA,NA,NA
12005,"Cottonwood Lake","Core top",-20,NA,0,-25,-15,NA,NA,NA,NA
12006,"Monson Lake","Pre-EuroAmerican settlement horizon",93,NA,80,43,143,NA,NA,NA,NA
12006,"Monson Lake","Core top",-30,NA,0,-35,-25,NA,NA,NA,NA
12007,"Deans Lake","Pre-EuroAmerican settlement horizon",96,NA,80,46,146,NA,NA,NA,NA
12007,"Deans Lake","Core top",-29,NA,0,-34,-24,NA,NA,NA,NA
12008,"Lake Emily","Core top",-29,NA,0,-34,-24,NA,NA,NA,NA
12008,"Lake Emily","Pre-EuroAmerican settlement horizon",96,NA,153,46,146,NA,NA,NA,NA
12009,"Perch Lake","Core top",-29,NA,0,-34,-24,NA,NA,NA,NA
12009,"Perch Lake","Pre-EuroAmerican settlement horizon",79,NA,80,29,129,NA,NA,NA,NA
12010,"Chub Lake","Pre-EuroAmerican settlement horizon",96,NA,195,46,146,NA,NA,NA,NA
12010,"Chub Lake","Core top",-29,NA,160,-38,-20,NA,NA,NA,NA
12011,"Lake Rachel","Core top",-30,NA,0,-31,-29,NA,NA,NA,NA
12011,"Lake Rachel","Ambrosia rise",90,NA,32.5,70,110,NA,NA,NA,NA
12012,"Ziebell Lake","Core top",-32,NA,0,-37,-27,NA,NA,NA,NA
12012,"Ziebell Lake","Ambrosia rise",79,NA,50,29,129,NA,NA,NA,NA
12013,"Mud Lake","Pre-EuroAmerican settlement horizon",84,NA,65,34,134,NA,NA,NA,NA
12013,"Mud Lake","Core top",-30,NA,0,-35,-25,NA,NA,NA,NA
12014,"Lybeck Lake","Core top",-32,NA,0,-33,-31,NA,NA,NA,NA
12014,"Lybeck Lake","Ambrosia rise",90,NA,52.5,70,110,NA,NA,NA,NA
12015,"Union Lake","Pre-EuroAmerican settlement horizon",84,NA,45,34,134,NA,NA,NA,NA
12015,"Union Lake","Core top",-30,NA,0,-35,-25,NA,NA,NA,NA
12016,"Albert Lea Lake","Core top",-29,NA,0,-29,-20,NA,NA,NA,NA
12016,"Albert Lea Lake","Ambrosia rise",90,NA,55,70,100,NA,NA,NA,NA
12024,"Everhart Lake","Pre-EuroAmerican settlement horizon",96,NA,35,46,146,NA,NA,NA,NA
12024,"Everhart Lake","Core top",-30,NA,0,-35,-25,NA,NA,NA,NA
1254,"Saint-Jean Ile d'Orléans","Core top",0,NA,0,0,0,NA,NA,NA,NA
1254,"Saint-Jean Ile d'Orléans","Radiocarbon",1180,"Radiocarbon years BP",77.5,1080,1280,"proportional gas counting","Peat material",10,10
1254,"Saint-Jean Ile d'Orléans","Radiocarbon",3800,"Radiocarbon years BP",277.5,3660,3940,"proportional gas counting","Peat material",140,140
1254,"Saint-Jean Ile d'Orléans","Radiocarbon",6100,"Radiocarbon years BP",327.5,5940,6260,"proportional gas counting","Peat material",160,160
1255,"Jewell Site","Core top",0,NA,0,-30,100,NA,NA,NA,NA
1255,"Jewell Site","Radiocarbon",5860,"Radiocarbon years BP",183,5680,6040,"liquid scintillation","calcareous silty muck",90,90
1255,"Jewell Site","Radiocarbon",7690,"Radiocarbon years BP",324.5,7490,7890,"liquid scintillation","calcareous organic silt",100,100
1255,"Jewell Site","Radiocarbon",8290,"Radiocarbon years BP",491,8110,8470,"liquid scintillation","calcareous organic silt",90,90
1255,"Jewell Site","Radiocarbon",8720,"Radiocarbon years BP",617,8440,9000,"liquid scintillation","calcareous organic silt",140,140
1255,"Jewell Site","Biostratigraphic, pollen",10000,NA,710,9500,10500,NA,NA,NA,NA
1255,"Jewell Site","Biostratigraphic, pollen",12000,NA,860,11000,13000,NA,NA,NA,NA
13029,"Sharkey Lake","Radiocarbon",1530,"Radiocarbon years BP",1631,1480,1580,"accelerator mass spectrometry","charcoal",50,50
13029,"Sharkey Lake","Radiocarbon",2410,"Radiocarbon years BP",1746.5,2360,2460,"accelerator mass spectrometry","charcoal",50,50
13029,"Sharkey Lake","Radiocarbon",3630,"Radiocarbon years BP",2001.3,3590,3670,"accelerator mass spectrometry","Poaceae spikelets",40,40
13029,"Sharkey Lake","Radiocarbon",4730,"Radiocarbon years BP",2365,4670,4790,"accelerator mass spectrometry","charcoal",60,60
13029,"Sharkey Lake","Radiocarbon",6528,"Radiocarbon years BP",2730.5,6493,6563,"accelerator mass spectrometry","charcoal",35,35
13029,"Sharkey Lake","Radiocarbon",6840,"Radiocarbon years BP",2865.5,6790,6890,"accelerator mass spectrometry","charcoal",50,50
13029,"Sharkey Lake","Radiocarbon",7995,"Radiocarbon years BP",2935.5,7955,8035,"accelerator mass spectrometry","deciduous leaf",40,40
13029,"Sharkey Lake","Radiocarbon",9430,"Radiocarbon years BP",2971,9385,9475,"accelerator mass spectrometry","Betula seed",45,45
13029,"Sharkey Lake","Radiocarbon",8130,"Radiocarbon years BP",2977.5,8010,8250,"accelerator mass spectrometry","seed, charcoal",120,120
13029,"Sharkey Lake","Radiocarbon",9510,"Radiocarbon years BP",2989.5,9380,9640,"accelerator mass spectrometry","Picea needle",130,130
13029,"Sharkey Lake","Radiocarbon",10255,"Radiocarbon years BP",2994,10210,10300,"accelerator mass spectrometry","charcoal, picea needle",45,45
13029,"Sharkey Lake","Core top",-51,NA,1467,-52,-50,NA,NA,NA,NA
13029,"Sharkey Lake","Ambrosia rise",90,NA,1569,80,100,NA,NA,NA,NA
13032,"Kimble Pond","Core top",-51,NA,1550,-51,-51,NA,NA,NA,NA
13032,"Kimble Pond","Ambrosia rise",90,NA,1905.5,70,100,NA,NA,NA,NA
13032,"Kimble Pond","Radiocarbon",1040,"Radiocarbon years BP",1974.5,990,1090,"accelerator mass spectrometry","charcoal",50,50
13032,"Kimble Pond","Radiocarbon",2150,"Radiocarbon years BP",2154.5,2070,2230,"accelerator mass spectrometry","charcoal",80,80
13032,"Kimble Pond","Radiocarbon",1995,"Radiocarbon years BP",2174,1960,2030,"accelerator mass spectrometry","charcoal",35,35
13032,"Kimble Pond","Radiocarbon",2270,"Radiocarbon years BP",2334.4,2210,2330,"accelerator mass spectrometry","charcoal",60,60
13032,"Kimble Pond","Radiocarbon",3890,"Radiocarbon years BP",2600.5,3840,3940,"accelerator mass spectrometry","charcoal",50,50
13032,"Kimble Pond","Radiocarbon",5590,"Radiocarbon years BP",2856,5540,5640,"accelerator mass spectrometry","wood",50,50
13032,"Kimble Pond","Radiocarbon",6620,"Radiocarbon years BP",2966.5,6570,6670,"accelerator mass spectrometry","wood",50,50
13032,"Kimble Pond","Radiocarbon",7910,"Radiocarbon years BP",3139,7860,7960,"accelerator mass spectrometry","wood",50,50
13032,"Kimble Pond","Radiocarbon",10570,"Radiocarbon years BP",3405,10520,10620,"accelerator mass spectrometry","Picea wood",50,50
13047,"Irwin Smith Bog","Core top",-60,NA,0,-80,-40,NA,NA,NA,NA
13047,"Irwin Smith Bog","Pre-EuroAmerican settlement horizon",43,NA,16.5,-7,93,NA,NA,NA,NA
13047,"Irwin Smith Bog","Radiocarbon",680,"Radiocarbon years BP",28.5,640,720,"accelerator mass spectrometry","Sphagnum",40,40
13047,"Irwin Smith Bog","Radiocarbon",820,"Radiocarbon years BP",41.5,780,860,"accelerator mass spectrometry","Sphagnum",40,40
13047,"Irwin Smith Bog","Radiocarbon",1070,"Radiocarbon years BP",55.5,1020,1120,"accelerator mass spectrometry","Sphagnum",50,50
13047,"Irwin Smith Bog","Radiocarbon",1730,"Radiocarbon years BP",58.5,1695,1765,"accelerator mass spectrometry","Sphagnum",35,35
13047,"Irwin Smith Bog","Radiocarbon",2060,"Radiocarbon years BP",63.5,2010,2110,"accelerator mass spectrometry","Sphagnum",50,50
13047,"Irwin Smith Bog","Radiocarbon",2630,"Radiocarbon years BP",77.5,2580,2680,"accelerator mass spectrometry","Sphagnum and several Picea needles",50,50
13047,"Irwin Smith Bog","Radiocarbon",1680,"Radiocarbon years BP",82.5,1645,1715,"accelerator mass spectrometry","Sphagnum and two charred Picea needles",35,35
13047,"Irwin Smith Bog","Radiocarbon",3790,"Radiocarbon years BP",94.5,3740,3840,"accelerator mass spectrometry","Several charred Picea needles",50,50
13047,"Irwin Smith Bog","Radiocarbon",4237,"Radiocarbon years BP",102.5,4184,4290,"accelerator mass spectrometry","Sphagnum",53,53
13047,"Irwin Smith Bog","Radiocarbon",4510,"Radiocarbon years BP",103.5,4460,4560,"accelerator mass spectrometry","Sphagnum",50,50
13047,"Irwin Smith Bog","Radiocarbon",4330,"Radiocarbon years BP",106.5,4290,4370,"accelerator mass spectrometry","Sphagnum",40,40
13047,"Irwin Smith Bog","Radiocarbon",4370,"Radiocarbon years BP",110.5,4330,4410,"accelerator mass spectrometry","Sphagnum",40,40
13047,"Irwin Smith Bog","Radiocarbon",4424,"Radiocarbon years BP",116.5,4372,4476,"accelerator mass spectrometry","Sphagnum",52,52
13047,"Irwin Smith Bog","Radiocarbon",4460,"Radiocarbon years BP",118.5,4420,4500,"accelerator mass spectrometry","Sphagnum",40,40
13047,"Irwin Smith Bog","Radiocarbon",4650,"Radiocarbon years BP",121.5,4610,4690,"accelerator mass spectrometry","Sphagnum",40,40
13047,"Irwin Smith Bog","Radiocarbon",4560,"Radiocarbon years BP",122.5,4510,4610,"accelerator mass spectrometry","Sphagnum",50,50
13047,"Irwin Smith Bog","Radiocarbon",4640,"Radiocarbon years BP",126.5,4600,4680,"accelerator mass spectrometry","Sphagnum",40,40
13047,"Irwin Smith Bog","Radiocarbon",5540,"Radiocarbon years BP",127.5,5500,5580,"accelerator mass spectrometry","Sphagnum",40,40
13047,"Irwin Smith Bog","Radiocarbon",4820,"Radiocarbon years BP",131.5,4780,4860,"accelerator mass spectrometry","Charred Picea needles",40,40
13047,"Irwin Smith Bog","Radiocarbon",5150,"Radiocarbon years BP",139.5,5110,5190,"accelerator mass spectrometry","Sphagnum and several Picea needles",40,40
13047,"Irwin Smith Bog","Radiocarbon",5810,"Radiocarbon years BP",175.5,5770,5850,"accelerator mass spectrometry","Sphagnum",40,40
13047,"Irwin Smith Bog","Radiocarbon",6090,"Radiocarbon years BP",219.5,6030,6150,"accelerator mass spectrometry","Sphagnum and leaves of Chamaedaphne calyculata and Kalmia/Andromeda",60,60
13051,"West Olaf Lake","Radiocarbon",1360,"Radiocarbon years BP",254,1310,1410,"accelerator mass spectrometry","charcoal",50,50
13051,"West Olaf Lake","Radiocarbon",2310,"Radiocarbon years BP",453,2270,2350,"accelerator mass spectrometry","charcoal",40,40
13051,"West Olaf Lake","Radiocarbon",2280,"Radiocarbon years BP",612.5,2230,2330,"accelerator mass spectrometry","charcoal",50,50
13051,"West Olaf Lake","Radiocarbon",3110,"Radiocarbon years BP",758,3030,3190,"accelerator mass spectrometry","charcoal",80,80
13051,"West Olaf Lake","Radiocarbon",3345,"Radiocarbon years BP",916,3305,3385,"accelerator mass spectrometry","charcoal",40,40
13051,"West Olaf Lake","Radiocarbon",4080,"Radiocarbon years BP",1106,4010,4150,"accelerator mass spectrometry","charcoal",70,70
13051,"West Olaf Lake","Radiocarbon",4260,"Radiocarbon years BP",1236,4215,4305,"accelerator mass spectrometry","charcoal",45,45
13051,"West Olaf Lake","Radiocarbon",5875,"Radiocarbon years BP",1468,5830,5920,"accelerator mass spectrometry","charcoal",45,45
13051,"West Olaf Lake","Radiocarbon",6680,"Radiocarbon years BP",1553,6630,6730,"accelerator mass spectrometry","charcoal",50,50
13051,"West Olaf Lake","Radiocarbon",8140,"Radiocarbon years BP",1655,8070,8210,"accelerator mass spectrometry","wood",70,70
13051,"West Olaf Lake","Core top",-40,NA,0,-82,2,NA,NA,NA,NA
13051,"West Olaf Lake","Ambrosia rise",70,NA,97.5,50,NA,NA,NA,NA,NA
13056,"Oak Glen Lake","Core top",-29,NA,165,-29,-20,NA,NA,NA,NA
13056,"Oak Glen Lake","Ambrosia rise",90,NA,213.5,70,110,NA,NA,NA,NA
13057,"Camp Lake","Pre-EuroAmerican settlement horizon",93,NA,40,43,143,NA,NA,NA,NA
13057,"Camp Lake","Core top",-30,NA,0,-35,-25,NA,NA,NA,NA
13060,"Adeline Lake","Radiocarbon",270,"Radiocarbon years BP",42,240,300,"accelerator mass spectrometry","wood",30,30
13060,"Adeline Lake","Radiocarbon",1680,"Radiocarbon years BP",84,1650,1710,"accelerator mass spectrometry","pollen",30,30
13060,"Adeline Lake","Radiocarbon",2210,"Radiocarbon years BP",122,2180,2240,"accelerator mass spectrometry","wood",30,30
13060,"Adeline Lake","Radiocarbon",2660,"Radiocarbon years BP",146,2630,2690,"accelerator mass spectrometry","pollen",30,30
13060,"Adeline Lake","Radiocarbon",3860,"Radiocarbon years BP",176,3830,3890,"accelerator mass spectrometry","pollen",30,30
13060,"Adeline Lake","Core top",-61,NA,0,-62,-60,NA,NA,NA,NA
13060,"Adeline Lake","European settlement horizon",43,NA,28.5,-7,93,NA,NA,NA,NA
13069,"Elevenses Lake","Radiocarbon",445,"Radiocarbon years BP",51,410,480,"accelerator mass spectrometry","pollen",35,35
13069,"Elevenses Lake","Radiocarbon",950,"Radiocarbon years BP",70.5,920,980,"accelerator mass spectrometry","pollen",30,30
13069,"Elevenses Lake","Radiocarbon",1100,"Radiocarbon years BP",95,1075,1125,"accelerator mass spectrometry","pollen",25,25
13069,"Elevenses Lake","Radiocarbon",1580,"Radiocarbon years BP",125.5,1550,1610,"accelerator mass spectrometry","pollen",30,30
13069,"Elevenses Lake","Radiocarbon",1910,"Radiocarbon years BP",152,1875,1945,"accelerator mass spectrometry","pollen",35,35
